Station Code,Monitor ID,Repi [km],E_UTM [m],N_UTM [m],LON [dd],LAT [dd],
MON837, 837, 2.880000e+01, 6.652339e+05, 4.496474e+06, 2.295300e+01, 4.060300e+01,
MON838, 838, 2.690000e+01, 6.670870e+05, 4.497104e+06, 2.297500e+01, 4.060800e+01,
MON839, 839, 2.740000e+01, 6.659164e+05, 4.498621e+06, 2.296200e+01, 4.062200e+01,
MON840, 840, 2.890000e+01, 6.650977e+05, 4.496610e+06, 2.295100e+01, 4.060400e+01,
MON841, 841, 2.620000e+01, 6.675164e+05, 4.497722e+06, 2.298000e+01, 4.061300e+01,
MON842, 842, 2.750000e+01, 6.665605e+05, 4.496795e+06, 2.296900e+01, 4.060500e+01,
MON843, 843, 2.790000e+01, 6.662300e+05, 4.496419e+06, 2.296500e+01, 4.060200e+01,
MON844, 844, 2.650000e+01, 6.673370e+05, 4.497391e+06, 2.297800e+01, 4.061000e+01,
MON845, 845, 2.720000e+01, 6.666208e+05, 4.497301e+06, 2.297000e+01, 4.061000e+01,
MON846, 846, 2.670000e+01, 6.670787e+05, 4.497464e+06, 2.297500e+01, 4.061100e+01,
MON847, 847, 2.710000e+01, 6.662782e+05, 4.498426e+06, 2.296600e+01, 4.062000e+01,
MON848, 848, 2.740000e+01, 6.660666e+05, 4.498010e+06, 2.296300e+01, 4.061600e+01,
MON849, 849, 28, 6.653109e+05, 4.498510e+06, 2.295400e+01, 4.062100e+01,
MON850, 850, 2.740000e+01, 6.666331e+05, 4.496762e+06, 2.297000e+01, 4.060500e+01,
MON851, 851, 28, 6.664546e+05, 4.495804e+06, 2.296700e+01, 4.059600e+01,
MON852, 852, 2.780000e+01, 6.665024e+05, 4.496242e+06, 2.296800e+01, 4.060000e+01,
MON853, 853, 2.610000e+01, 6.678316e+05, 4.497407e+06, 2.298400e+01, 4.061000e+01,
MON854, 854, 27, 6.667758e+05, 4.497550e+06, 2.297100e+01, 4.061200e+01,
MON855, 855, 2.680000e+01, 6.661839e+05, 4.499501e+06, 2.296500e+01, 4.063000e+01,
MON856, 856, 2.750000e+01, 6.658095e+05, 4.498547e+06, 2.296000e+01, 4.062100e+01,
MON857, 857, 2.840000e+01, 6.644789e+05, 4.499537e+06, 2.294500e+01, 4.063000e+01,
MON858, 858, 2.810000e+01, 6.652103e+05, 4.498424e+06, 2.295300e+01, 4.062000e+01,
MON859, 859, 2.940000e+01, 6.650241e+05, 4.495506e+06, 2.295000e+01, 4.059400e+01,
MON860, 860, 2.810000e+01, 6.653202e+05, 4.498188e+06, 2.295400e+01, 4.061800e+01,
MON861, 861, 2.690000e+01, 6.668970e+05, 4.497490e+06, 2.297300e+01, 4.061100e+01,
MON862, 862, 26, 6.679721e+05, 4.497379e+06, 2.298600e+01, 4.061000e+01,
MON863, 863, 2.910000e+01, 6.650604e+05, 4.496061e+06, 2.295100e+01, 4.059900e+01,
MON864, 864, 2.730000e+01, 6.673222e+05, 4.495729e+06, 2.297700e+01, 4.059500e+01,
MON865, 865, 2.810000e+01, 6.648853e+05, 4.499217e+06, 2.295000e+01, 4.062700e+01,
MON866, 866, 2.780000e+01, 6.662199e+05, 4.496827e+06, 2.296500e+01, 4.060600e+01,
MON867, 867, 2.630000e+01, 6.674611e+05, 4.497754e+06, 2.298000e+01, 4.061400e+01,
MON868, 868, 2.790000e+01, 6.654347e+05, 4.498231e+06, 2.295600e+01, 4.061800e+01,
MON869, 869, 2.770000e+01, 6.665123e+05, 4.496424e+06, 2.296800e+01, 4.060200e+01,
MON870, 870, 2.870000e+01, 6.651657e+05, 4.496868e+06, 2.295200e+01, 4.060600e+01,
MON871, 871, 2.580000e+01, 6.679965e+05, 4.497665e+06, 2.298600e+01, 4.061300e+01,
MON872, 872, 2.640000e+01, 6.675423e+05, 4.497159e+06, 2.298000e+01, 4.060800e+01,
MON873, 873, 2.720000e+01, 6.667686e+05, 4.496988e+06, 2.297100e+01, 4.060700e+01,
MON874, 874, 2.780000e+01, 6.660833e+05, 4.497007e+06, 2.296300e+01, 4.060700e+01,
MON875, 875, 2.770000e+01, 6.663069e+05, 4.496774e+06, 2.296600e+01, 4.060500e+01,
MON876, 876, 2.810000e+01, 6.653684e+05, 4.498037e+06, 2.295500e+01, 4.061700e+01,
MON877, 877, 2.720000e+01, 6.670942e+05, 4.496391e+06, 2.297500e+01, 4.060100e+01,
MON878, 878, 28, 6.662558e+05, 4.496310e+06, 2.296500e+01, 4.060100e+01,
MON879, 879, 2.740000e+01, 6.668635e+05, 4.496400e+06, 2.297200e+01, 4.060200e+01,
MON880, 880, 2.760000e+01, 6.665383e+05, 4.496648e+06, 2.296800e+01, 4.060400e+01,
MON881, 881, 2.680000e+01, 6.673711e+05, 4.496754e+06, 2.297800e+01, 4.060500e+01,
MON882, 882, 2.810000e+01, 6.652240e+05, 4.498381e+06, 2.295300e+01, 4.062000e+01,
MON883, 883, 2.640000e+01, 6.674197e+05, 4.497443e+06, 2.297900e+01, 4.061100e+01,
MON884, 884, 28, 6.654590e+05, 4.498085e+06, 2.295600e+01, 4.061700e+01,
MON885, 885, 2.810000e+01, 6.652485e+05, 4.498339e+06, 2.295400e+01, 4.061900e+01,
MON886, 886, 27, 6.668928e+05, 4.497160e+06, 2.297300e+01, 4.060800e+01,
MON887, 887, 2.710000e+01, 6.659866e+05, 4.499116e+06, 2.296300e+01, 4.062600e+01,
MON888, 888, 2.690000e+01, 6.669680e+05, 4.497324e+06, 2.297400e+01, 4.061000e+01,
MON889, 889, 2.720000e+01, 6.664938e+05, 4.497676e+06, 2.296800e+01, 4.061300e+01,
MON890, 890, 2.810000e+01, 6.660431e+05, 4.496458e+06, 2.296300e+01, 4.060200e+01,
MON891, 891, 28, 6.652212e+05, 4.498554e+06, 2.295300e+01, 4.062100e+01,
MON892, 892, 2.840000e+01, 6.662412e+05, 4.495394e+06, 2.296500e+01, 4.059300e+01,
MON893, 893, 2.810000e+01, 6.663873e+05, 4.495725e+06, 2.296600e+01, 4.059600e+01,
MON894, 894, 2.670000e+01, 6.670290e+05, 4.497694e+06, 2.297400e+01, 4.061300e+01,
MON895, 895, 27, 6.667866e+05, 4.497523e+06, 2.297200e+01, 4.061200e+01,
MON896, 896, 2.860000e+01, 6.651286e+05, 4.497220e+06, 2.295200e+01, 4.060900e+01,
MON897, 897, 2.680000e+01, 6.661529e+05, 4.499662e+06, 2.296500e+01, 4.063100e+01,
MON898, 898, 2.790000e+01, 6.664201e+05, 4.496215e+06, 2.296700e+01, 4.060000e+01,
MON899, 899, 28, 6.654474e+05, 4.498150e+06, 2.295600e+01, 4.061800e+01,
MON900, 900, 2.790000e+01, 6.652731e+05, 4.498662e+06, 2.295400e+01, 4.062200e+01,
MON901, 901, 2.730000e+01, 6.668456e+05, 4.496639e+06, 2.297200e+01, 4.060400e+01,
MON902, 902, 2.640000e+01, 6.676169e+05, 4.497182e+06, 2.298100e+01, 4.060800e+01,
MON903, 903, 2.630000e+01, 6.673910e+05, 4.497750e+06, 2.297900e+01, 4.061400e+01,
MON904, 904, 2.670000e+01, 6.671662e+05, 4.497454e+06, 2.297600e+01, 4.061100e+01,
MON905, 905, 28, 6.664841e+05, 4.495714e+06, 2.296800e+01, 4.059500e+01,
MON906, 906, 2.730000e+01, 6.665302e+05, 4.497241e+06, 2.296800e+01, 4.060900e+01,
MON907, 907, 2.830000e+01, 6.662025e+05, 4.495619e+06, 2.296400e+01, 4.059500e+01,
MON908, 908, 2.790000e+01, 6.655537e+05, 4.498097e+06, 2.295700e+01, 4.061700e+01,
MON909, 909, 2.710000e+01, 6.667628e+05, 4.497241e+06, 2.297100e+01, 4.060900e+01,
MON910, 910, 2.680000e+01, 6.670318e+05, 4.497501e+06, 2.297400e+01, 4.061100e+01,
MON911, 911, 2.790000e+01, 6.654107e+05, 4.498380e+06, 2.295600e+01, 4.062000e+01,
MON912, 912, 2.810000e+01, 6.662104e+05, 4.495974e+06, 2.296400e+01, 4.059800e+01,
MON913, 913, 2.830000e+01, 6.664673e+05, 4.495072e+06, 2.296700e+01, 4.059000e+01,
MON914, 914, 2.730000e+01, 6.659331e+05, 4.498763e+06, 2.296200e+01, 4.062300e+01,
MON915, 915, 2.720000e+01, 6.669659e+05, 4.496569e+06, 2.297300e+01, 4.060300e+01,
MON916, 916, 2.790000e+01, 6.663828e+05, 4.496253e+06, 2.296600e+01, 4.060000e+01,
MON917, 917, 2.750000e+01, 6.661489e+05, 4.497755e+06, 2.296400e+01, 4.061400e+01,
MON918, 918, 2.790000e+01, 6.664336e+05, 4.496130e+06, 2.296700e+01, 4.059900e+01,
MON919, 919, 2.770000e+01, 6.668513e+05, 4.495674e+06, 2.297200e+01, 4.059500e+01,
MON920, 920, 2.720000e+01, 6.671245e+05, 4.496218e+06, 2.297500e+01, 4.060000e+01,
MON921, 921, 2.770000e+01, 6.655618e+05, 4.498616e+06, 2.295700e+01, 4.062200e+01,
MON922, 922, 2.730000e+01, 6.668566e+05, 4.496606e+06, 2.297200e+01, 4.060300e+01,
MON923, 923, 2.770000e+01, 6.658537e+05, 4.497965e+06, 2.296100e+01, 4.061600e+01,
MON924, 924, 2.820000e+01, 6.665513e+05, 4.495146e+06, 2.296800e+01, 4.059000e+01,
MON925, 925, 2.680000e+01, 6.669462e+05, 4.497633e+06, 2.297300e+01, 4.061300e+01,
MON926, 926, 2.740000e+01, 6.660677e+05, 4.498144e+06, 2.296300e+01, 4.061700e+01,
MON927, 927, 2.780000e+01, 6.651069e+05, 4.499388e+06, 2.295200e+01, 4.062900e+01,
MON928, 928, 2.720000e+01, 6.664093e+05, 4.497717e+06, 2.296700e+01, 4.061400e+01,
MON929, 929, 2.710000e+01, 6.662903e+05, 4.498277e+06, 2.296600e+01, 4.061900e+01,
MON930, 930, 2.630000e+01, 6.674602e+05, 4.497651e+06, 2.298000e+01, 4.061300e+01,
MON931, 931, 2.750000e+01, 6.670029e+05, 4.495748e+06, 2.297400e+01, 4.059600e+01,
MON932, 932, 2.810000e+01, 6.652893e+05, 4.498183e+06, 2.295400e+01, 4.061800e+01,
MON933, 933, 2.620000e+01, 6.675468e+05, 4.497768e+06, 2.298100e+01, 4.061400e+01,
MON934, 934, 2.740000e+01, 6.668258e+05, 4.496480e+06, 2.297200e+01, 4.060200e+01,
MON935, 935, 2.710000e+01, 6.661231e+05, 4.498802e+06, 2.296400e+01, 4.062300e+01,
MON936, 936, 2.680000e+01, 6.669599e+05, 4.497472e+06, 2.297400e+01, 4.061100e+01,
MON937, 937, 29, 6.657905e+05, 4.495014e+06, 2.295900e+01, 4.058900e+01,
MON938, 938, 2.720000e+01, 6.668644e+05, 4.496796e+06, 2.297200e+01, 4.060500e+01,
MON939, 939, 2.680000e+01, 6.670631e+05, 4.497233e+06, 2.297500e+01, 4.060900e+01,
MON940, 940, 2.740000e+01, 6.660868e+05, 4.498046e+06, 2.296300e+01, 4.061700e+01,
MON941, 941, 2.650000e+01, 6.674009e+05, 4.497280e+06, 2.297900e+01, 4.060900e+01,
MON942, 942, 2.770000e+01, 6.658521e+05, 4.497797e+06, 2.296100e+01, 4.061400e+01,
MON943, 943, 2.710000e+01, 6.666654e+05, 4.497507e+06, 2.297000e+01, 4.061200e+01,
MON944, 944, 2.790000e+01, 6.663527e+05, 4.496247e+06, 2.296600e+01, 4.060000e+01,
MON945, 945, 2.760000e+01, 6.665700e+05, 4.496556e+06, 2.296900e+01, 4.060300e+01,
MON946, 946, 2.770000e+01, 6.659863e+05, 4.497636e+06, 2.296200e+01, 4.061300e+01,
MON947, 947, 2.760000e+01, 6.658600e+05, 4.498194e+06, 2.296100e+01, 4.061800e+01,
MON948, 948, 2.730000e+01, 6.670173e+05, 4.496313e+06, 2.297400e+01, 4.060100e+01,
MON949, 949, 2.920000e+01, 6.651855e+05, 4.495652e+06, 2.295200e+01, 4.059500e+01,
MON950, 950, 2.780000e+01, 6.663509e+05, 4.496469e+06, 2.296600e+01, 4.060200e+01,
MON951, 951, 2.750000e+01, 6.657511e+05, 4.498698e+06, 2.296000e+01, 4.062200e+01,
MON952, 952, 2.670000e+01, 6.662064e+05, 4.499583e+06, 2.296500e+01, 4.063000e+01,
MON953, 953, 2.740000e+01, 6.659842e+05, 4.498312e+06, 2.296200e+01, 4.061900e+01,
MON954, 954, 2.780000e+01, 6.664318e+05, 4.496416e+06, 2.296700e+01, 4.060200e+01,
MON955, 955, 2.870000e+01, 6.652588e+05, 4.496736e+06, 2.295300e+01, 4.060500e+01,
MON956, 956, 2.780000e+01, 6.654004e+05, 4.498693e+06, 2.295600e+01, 4.062300e+01,
MON957, 957, 2.740000e+01, 6.668928e+05, 4.496308e+06, 2.297300e+01, 4.060100e+01,
MON958, 958, 27, 6.671586e+05, 4.496619e+06, 2.297600e+01, 4.060300e+01,
MON959, 959, 2.790000e+01, 6.650401e+05, 4.499534e+06, 2.295100e+01, 4.063000e+01,
MON960, 960, 2.740000e+01, 6.668228e+05, 4.496387e+06, 2.297200e+01, 4.060100e+01,
MON961, 961, 2.740000e+01, 6.662079e+05, 4.497792e+06, 2.296500e+01, 4.061400e+01,
MON962, 962, 2.690000e+01, 6.673248e+05, 4.496582e+06, 2.297800e+01, 4.060300e+01,
MON963, 963, 2.610000e+01, 6.677016e+05, 4.497618e+06, 2.298200e+01, 4.061200e+01,
MON964, 964, 2.770000e+01, 6.669152e+05, 4.495654e+06, 2.297300e+01, 4.059500e+01,
MON965, 965, 2.780000e+01, 6.651362e+05, 4.499603e+06, 2.295300e+01, 4.063100e+01,
MON966, 966, 2.620000e+01, 6.676016e+05, 4.497625e+06, 2.298100e+01, 4.061200e+01,
MON967, 967, 2.730000e+01, 6.670009e+05, 4.496362e+06, 2.297400e+01, 4.060100e+01,
MON968, 968, 27, 6.666448e+05, 4.497647e+06, 2.297000e+01, 4.061300e+01,
MON969, 969, 2.820000e+01, 6.660895e+05, 4.496124e+06, 2.296300e+01, 4.059900e+01,
MON970, 970, 2.750000e+01, 6.670723e+05, 4.495762e+06, 2.297400e+01, 4.059600e+01,
MON971, 971, 2.830000e+01, 6.652054e+05, 4.497833e+06, 2.295300e+01, 4.061500e+01,
MON972, 972, 2.720000e+01, 6.666392e+05, 4.497260e+06, 2.297000e+01, 4.060900e+01,
MON973, 973, 2.640000e+01, 6.674545e+05, 4.497408e+06, 2.297900e+01, 4.061100e+01,
MON974, 974, 28, 6.655003e+05, 4.497800e+06, 2.295600e+01, 4.061400e+01,
MON975, 975, 27, 6.673067e+05, 4.496434e+06, 2.297700e+01, 4.060200e+01,
MON976, 976, 2.690000e+01, 6.669773e+05, 4.497201e+06, 2.297400e+01, 4.060900e+01,
MON977, 977, 2.680000e+01, 6.661399e+05, 4.499615e+06, 2.296400e+01, 4.063100e+01,
MON978, 978, 2.810000e+01, 6.652220e+05, 4.498469e+06, 2.295300e+01, 4.062100e+01,
MON979, 979, 2.750000e+01, 6.659047e+05, 4.498235e+06, 2.296100e+01, 4.061800e+01,
MON980, 980, 2.650000e+01, 6.675712e+05, 4.497009e+06, 2.298100e+01, 4.060700e+01,
MON981, 981, 2.660000e+01, 6.674417e+05, 4.497077e+06, 2.297900e+01, 4.060800e+01,
MON982, 982, 2.720000e+01, 6.670049e+05, 4.496599e+06, 2.297400e+01, 4.060300e+01,
MON983, 983, 2.740000e+01, 6.660524e+05, 4.498092e+06, 2.296300e+01, 4.061700e+01,
MON984, 984, 2.640000e+01, 6.674277e+05, 4.497567e+06, 2.297900e+01, 4.061200e+01,
MON985, 985, 2.710000e+01, 6.667567e+05, 4.497294e+06, 2.297100e+01, 4.061000e+01,
MON986, 986, 28, 6.667746e+05, 4.495153e+06, 2.297100e+01, 4.059000e+01,
MON987, 987, 2.940000e+01, 6.651140e+05, 4.495381e+06, 2.295100e+01, 4.059300e+01,
MON988, 988, 2.720000e+01, 6.660823e+05, 4.498543e+06, 2.296400e+01, 4.062100e+01,
MON989, 989, 2.810000e+01, 6.652929e+05, 4.498237e+06, 2.295400e+01, 4.061800e+01,
MON990, 990, 2.740000e+01, 6.668750e+05, 4.496225e+06, 2.297200e+01, 4.060000e+01,
MON991, 991, 2.840000e+01, 6.645258e+05, 4.499497e+06, 2.294500e+01, 4.063000e+01,
MON992, 992, 2.790000e+01, 6.662867e+05, 4.496444e+06, 2.296500e+01, 4.060200e+01,
MON993, 993, 2.780000e+01, 6.657964e+05, 4.497679e+06, 2.296000e+01, 4.061300e+01,
MON994, 994, 2.890000e+01, 6.651247e+05, 4.496520e+06, 2.295200e+01, 4.060300e+01,
MON995, 995, 2.750000e+01, 6.666281e+05, 4.496604e+06, 2.296900e+01, 4.060300e+01,
MON996, 996, 2.750000e+01, 6.667705e+05, 4.496384e+06, 2.297100e+01, 4.060100e+01,
MON997, 997, 26, 6.677877e+05, 4.497653e+06, 2.298300e+01, 4.061300e+01,
MON998, 998, 2.680000e+01, 6.671502e+05, 4.497227e+06, 2.297600e+01, 4.060900e+01,
MON999, 999, 2.740000e+01, 6.662563e+05, 4.497677e+06, 2.296500e+01, 4.061300e+01,
MON1000, 1000, 2.760000e+01, 6.661393e+05, 4.497326e+06, 2.296400e+01, 4.061000e+01,
MON1001, 1001, 28, 6.649053e+05, 4.499609e+06, 2.295000e+01, 4.063100e+01,
MON1002, 1002, 2.830000e+01, 6.651975e+05, 4.497771e+06, 2.295300e+01, 4.061400e+01,
MON1003, 1003, 2.750000e+01, 6.669319e+05, 4.496046e+06, 2.297300e+01, 4.059800e+01,
MON1004, 1004, 2.830000e+01, 6.661362e+05, 4.495814e+06, 2.296300e+01, 4.059600e+01,
MON1005, 1005, 2.790000e+01, 6.663196e+05, 4.496371e+06, 2.296600e+01, 4.060100e+01,
MON1006, 1006, 2.690000e+01, 6.668447e+05, 4.497492e+06, 2.297200e+01, 4.061100e+01,
MON1007, 1007, 2.780000e+01, 6.666162e+05, 4.496050e+06, 2.296900e+01, 4.059800e+01,
MON1008, 1008, 2.810000e+01, 6.661705e+05, 4.496135e+06, 2.296400e+01, 4.059900e+01,
MON1009, 1009, 2.680000e+01, 6.673178e+05, 4.496753e+06, 2.297800e+01, 4.060500e+01,
MON1010, 1010, 2.610000e+01, 6.676736e+05, 4.497682e+06, 2.298200e+01, 4.061300e+01,
MON1011, 1011, 2.820000e+01, 6.666939e+05, 4.495009e+06, 2.297000e+01, 4.058900e+01,
MON1012, 1012, 2.750000e+01, 6.666704e+05, 4.496475e+06, 2.297000e+01, 4.060200e+01,
MON1013, 1013, 2.790000e+01, 6.650778e+05, 4.499413e+06, 2.295200e+01, 4.062900e+01,
MON1014, 1014, 2.680000e+01, 6.671092e+05, 4.497253e+06, 2.297500e+01, 4.060900e+01,
MON1015, 1015, 2.690000e+01, 6.668361e+05, 4.497512e+06, 2.297200e+01, 4.061200e+01,
MON1016, 1016, 2.850000e+01, 6.652280e+05, 4.497152e+06, 2.295300e+01, 4.060900e+01,
MON1017, 1017, 2.620000e+01, 6.676221e+05, 4.497655e+06, 2.298100e+01, 4.061300e+01,
MON1018, 1018, 2.620000e+01, 6.677317e+05, 4.497330e+06, 2.298300e+01, 4.061000e+01,
MON1019, 1019, 2.740000e+01, 6.658773e+05, 4.498528e+06, 2.296100e+01, 4.062100e+01,
MON1020, 1020, 2.780000e+01, 6.657066e+05, 4.497990e+06, 2.295900e+01, 4.061600e+01,
MON1021, 1021, 2.740000e+01, 6.661435e+05, 4.497931e+06, 2.296400e+01, 4.061600e+01,
MON1022, 1022, 2.790000e+01, 6.656990e+05, 4.497598e+06, 2.295900e+01, 4.061300e+01,
MON1023, 1023, 2.910000e+01, 6.650532e+05, 4.496269e+06, 2.295100e+01, 4.060100e+01,
MON1024, 1024, 2.680000e+01, 6.670354e+05, 4.497447e+06, 2.297400e+01, 4.061100e+01,
MON1025, 1025, 2.690000e+01, 6.671204e+05, 4.497028e+06, 2.297500e+01, 4.060700e+01,
MON1026, 1026, 2.740000e+01, 6.670071e+05, 4.496071e+06, 2.297400e+01, 4.059900e+01,
MON1027, 1027, 2.650000e+01, 6.671613e+05, 4.497714e+06, 2.297600e+01, 4.061300e+01,
MON1028, 1028, 2.710000e+01, 6.666394e+05, 4.497495e+06, 2.297000e+01, 4.061100e+01,
MON1029, 1029, 2.730000e+01, 6.662080e+05, 4.497905e+06, 2.296500e+01, 4.061500e+01,
MON1030, 1030, 2.790000e+01, 6.662985e+05, 4.496363e+06, 2.296500e+01, 4.060100e+01,
MON1031, 1031, 2.860000e+01, 6.661017e+05, 4.495192e+06, 2.296300e+01, 4.059100e+01,
MON1032, 1032, 2.870000e+01, 6.651803e+05, 4.496925e+06, 2.295200e+01, 4.060700e+01,
MON1033, 1033, 2.720000e+01, 6.668714e+05, 4.496681e+06, 2.297200e+01, 4.060400e+01,
MON1034, 1034, 2.670000e+01, 6.670656e+05, 4.497594e+06, 2.297500e+01, 4.061200e+01,
MON1035, 1035, 2.780000e+01, 6.651681e+05, 4.499409e+06, 2.295300e+01, 4.062900e+01,
MON1036, 1036, 2.620000e+01, 6.675455e+05, 4.497641e+06, 2.298100e+01, 4.061300e+01,
MON1037, 1037, 2.710000e+01, 6.662168e+05, 4.498639e+06, 2.296500e+01, 4.062200e+01,
MON1038, 1038, 27, 6.667024e+05, 4.497581e+06, 2.297100e+01, 4.061200e+01,
MON1039, 1039, 27, 6.667382e+05, 4.497534e+06, 2.297100e+01, 4.061200e+01,
MON1040, 1040, 2.730000e+01, 6.665519e+05, 4.497336e+06, 2.296900e+01, 4.061000e+01,
MON1041, 1041, 28, 6.654059e+05, 4.498038e+06, 2.295500e+01, 4.061700e+01,
MON1042, 1042, 2.730000e+01, 6.662971e+05, 4.497829e+06, 2.296600e+01, 4.061500e+01,
MON1043, 1043, 2.750000e+01, 6.662422e+05, 4.497419e+06, 2.296500e+01, 4.061100e+01,
MON1044, 1044, 2.740000e+01, 6.667903e+05, 4.496585e+06, 2.297100e+01, 4.060300e+01,
MON1045, 1045, 2.780000e+01, 6.662455e+05, 4.496756e+06, 2.296500e+01, 4.060500e+01,
MON1046, 1046, 2.810000e+01, 6.653753e+05, 4.497973e+06, 2.295500e+01, 4.061600e+01,
MON1047, 1047, 2.810000e+01, 6.661588e+05, 4.496304e+06, 2.296400e+01, 4.060100e+01,
MON1048, 1048, 2.650000e+01, 6.673235e+05, 4.497499e+06, 2.297800e+01, 4.061100e+01,
MON1049, 1049, 2.790000e+01, 6.650146e+05, 4.499618e+06, 2.295100e+01, 4.063100e+01,
MON1050, 1050, 28, 6.649739e+05, 4.499352e+06, 2.295100e+01, 4.062900e+01,
MON1051, 1051, 2.750000e+01, 6.668268e+05, 4.496209e+06, 2.297200e+01, 4.060000e+01,
MON1052, 1052, 2.890000e+01, 6.651825e+05, 4.496497e+06, 2.295200e+01, 4.060300e+01,
MON1053, 1053, 2.740000e+01, 6.664156e+05, 4.497376e+06, 2.296700e+01, 4.061000e+01,
MON1054, 1054, 2.620000e+01, 6.677839e+05, 4.497108e+06, 2.298300e+01, 4.060800e+01,
MON1055, 1055, 2.680000e+01, 6.670063e+05, 4.497361e+06, 2.297400e+01, 4.061000e+01,
MON1056, 1056, 2.720000e+01, 6.673357e+05, 4.495782e+06, 2.297800e+01, 4.059600e+01,
MON1057, 1057, 2.740000e+01, 6.664418e+05, 4.497291e+06, 2.296700e+01, 4.061000e+01,
MON1058, 1058, 2.930000e+01, 6.651117e+05, 4.495654e+06, 2.295100e+01, 4.059500e+01,
MON1059, 1059, 2.750000e+01, 6.667089e+05, 4.496353e+06, 2.297000e+01, 4.060100e+01,
MON1060, 1060, 2.610000e+01, 6.676376e+05, 4.497779e+06, 2.298200e+01, 4.061400e+01,
MON1061, 1061, 2.720000e+01, 6.671472e+05, 4.496332e+06, 2.297600e+01, 4.060100e+01,
MON1062, 1062, 2.610000e+01, 6.679167e+05, 4.497257e+06, 2.298500e+01, 4.060900e+01,
MON1063, 1063, 2.650000e+01, 6.672938e+05, 4.497493e+06, 2.297800e+01, 4.061100e+01,
MON1064, 1064, 2.830000e+01, 6.645730e+05, 4.499457e+06, 2.294600e+01, 4.063000e+01,
MON1065, 1065, 2.880000e+01, 6.652237e+05, 4.496542e+06, 2.295300e+01, 4.060300e+01,
MON1066, 1066, 2.820000e+01, 6.663795e+05, 4.495425e+06, 2.296600e+01, 4.059300e+01,
MON1067, 1067, 2.740000e+01, 6.666105e+05, 4.496818e+06, 2.296900e+01, 4.060500e+01,
MON1068, 1068, 2.710000e+01, 6.673957e+05, 4.495953e+06, 2.297800e+01, 4.059700e+01,
MON1069, 1069, 2.670000e+01, 6.670166e+05, 4.497586e+06, 2.297400e+01, 4.061200e+01,
MON1070, 1070, 2.590000e+01, 6.679140e+05, 4.497596e+06, 2.298500e+01, 4.061200e+01,
MON1071, 1071, 2.720000e+01, 6.664271e+05, 4.497642e+06, 2.296700e+01, 4.061300e+01,
MON1072, 1072, 2.690000e+01, 6.671617e+05, 4.496986e+06, 2.297600e+01, 4.060700e+01,
MON1073, 1073, 2.720000e+01, 6.666373e+05, 4.497386e+06, 2.297000e+01, 4.061100e+01,
MON1074, 1074, 2.680000e+01, 6.666156e+05, 4.498373e+06, 2.297000e+01, 4.061900e+01,
MON1075, 1075, 2.760000e+01, 6.658974e+05, 4.497935e+06, 2.296100e+01, 4.061600e+01,
MON1076, 1076, 2.680000e+01, 6.669528e+05, 4.497680e+06, 2.297400e+01, 4.061300e+01,
MON1077, 1077, 2.840000e+01, 6.652635e+05, 4.497524e+06, 2.295400e+01, 4.061200e+01,
MON1078, 1078, 2.780000e+01, 6.664047e+05, 4.496406e+06, 2.296700e+01, 4.060200e+01,
MON1079, 1079, 2.670000e+01, 6.670668e+05, 4.497629e+06, 2.297500e+01, 4.061300e+01,
MON1080, 1080, 2.760000e+01, 6.661317e+05, 4.497507e+06, 2.296400e+01, 4.061200e+01,
MON1081, 1081, 2.780000e+01, 6.651019e+05, 4.499547e+06, 2.295200e+01, 4.063000e+01,
MON1082, 1082, 2.710000e+01, 6.666252e+05, 4.497602e+06, 2.297000e+01, 4.061200e+01,
MON1083, 1083, 2.660000e+01, 6.671481e+05, 4.497656e+06, 2.297600e+01, 4.061300e+01,
MON1084, 1084, 2.780000e+01, 6.663741e+05, 4.496393e+06, 2.296600e+01, 4.060200e+01,
MON1085, 1085, 2.670000e+01, 6.670541e+05, 4.497569e+06, 2.297500e+01, 4.061200e+01,
MON1086, 1086, 2.650000e+01, 6.674929e+05, 4.497121e+06, 2.298000e+01, 4.060800e+01,
MON1087, 1087, 2.880000e+01, 6.652258e+05, 4.496505e+06, 2.295300e+01, 4.060300e+01,
MON1088, 1088, 2.690000e+01, 6.668148e+05, 4.497638e+06, 2.297200e+01, 4.061300e+01,
MON1089, 1089, 2.650000e+01, 6.673628e+05, 4.497405e+06, 2.297800e+01, 4.061100e+01,
MON1090, 1090, 2.660000e+01, 6.675320e+05, 4.496833e+06, 2.298000e+01, 4.060500e+01,
MON1091, 1091, 2.690000e+01, 6.668884e+05, 4.497511e+06, 2.297300e+01, 4.061200e+01,
MON1092, 1092, 2.760000e+01, 6.666128e+05, 4.496358e+06, 2.296900e+01, 4.060100e+01,
MON1093, 1093, 2.680000e+01, 6.670734e+05, 4.497406e+06, 2.297500e+01, 4.061100e+01,
MON1094, 1094, 2.760000e+01, 6.657909e+05, 4.498267e+06, 2.296000e+01, 4.061900e+01,
MON1095, 1095, 2.780000e+01, 6.666215e+05, 4.495900e+06, 2.296900e+01, 4.059700e+01,
MON1096, 1096, 2.780000e+01, 6.657028e+05, 4.498062e+06, 2.295900e+01, 4.061700e+01,
MON1097, 1097, 2.820000e+01, 6.667731e+05, 4.494878e+06, 2.297100e+01, 4.058800e+01,
MON1098, 1098, 2.650000e+01, 6.673976e+05, 4.497413e+06, 2.297900e+01, 4.061100e+01,
