Station Code,Monitor ID,Repi (km),E_UTM [m],N_UTM [m],LON [°],LAT [°]
PPE,12983,13.5897,664526.5000,4955069.0000,999.0000,999.0000
PPE,12984,13.6002,664027.9000,4955069.0000,999.0000,999.0000
PPE,12985,13.6288,663529.3000,4955069.0000,999.0000,999.0000
PPE,12986,13.6756,663030.8000,4955069.0000,999.0000,999.0000
PPE,12987,13.7403,662532.2000,4955069.0000,999.0000,999.0000
PPE,12988,13.8228,662033.6000,4955069.0000,999.0000,999.0000
PPE,12989,13.9226,661535.1000,4955069.0000,999.0000,999.0000
PPE,12990,12.2226,658303.7000,4979158.0000,999.0000,999.0000
PPE,12991,12.0608,657307.0000,4978294.0000,999.0000,999.0000
PPE,12992,17.3389,647289.1000,4967139.0000,999.0000,999.0000
PPE,12993,17.3895,647289.1000,4966642.0000,999.0000,999.0000
PPE,12994,16.9335,647720.4000,4966890.0000,999.0000,999.0000
PPE,12995,13.6675,655811.1000,4979158.0000,999.0000,999.0000
PPE,12996,13.8405,655063.4000,4978726.0000,999.0000,999.0000
PPE,12997,13.3557,655312.8000,4978294.0000,999.0000,999.0000
PPE,12998,13.5033,655561.9000,4978726.0000,999.0000,999.0000
PPE,12999,13.7056,654814.3000,4978294.0000,999.0000,999.0000
PPE,13000,17.7056,646857.8000,4968384.0000,999.0000,999.0000
PPE,13001,17.2722,647289.1000,4968633.0000,999.0000,999.0000
PPE,13002,15.0226,653816.9000,4979158.0000,999.0000,999.0000
PPE,13003,15.3830,653318.4000,4979158.0000,999.0000,999.0000
PPE,13004,15.5777,652321.7000,4978295.0000,999.0000,999.0000
PPE,13005,16.4325,651573.7000,4978726.0000,999.0000,999.0000
PPE,13006,15.9724,651823.2000,4978295.0000,999.0000,999.0000
PPE,13007,18.7634,645995.1000,4971372.0000,999.0000,999.0000
PPE,13008,18.8419,645995.1000,4971870.0000,999.0000,999.0000
PPE,13009,18.9331,645995.1000,4972368.0000,999.0000,999.0000
PPE,13010,19.4195,646425.5000,4975602.0000,999.0000,999.0000
PPE,13011,19.2478,646425.1000,4975105.0000,999.0000,999.0000
PPE,13012,19.1532,645995.1000,4973364.0000,999.0000,999.0000
PPE,13013,18.7993,646426.3000,4973612.0000,999.0000,999.0000
PPE,13014,19.2814,645995.0000,4973861.0000,999.0000,999.0000
PPE,13015,18.9369,646426.0000,4974110.0000,999.0000,999.0000
PPE,13016,19.5743,645994.3000,4974857.0000,999.0000,999.0000
PPE,13017,18.4432,648579.6000,4977864.0000,999.0000,999.0000
PPE,13018,18.8890,648063.8000,4977858.0000,999.0000,999.0000
PPE,13019,20.1845,646467.7000,4977605.0000,999.0000,999.0000
PPE,13020,19.9849,646445.2000,4977097.0000,999.0000,999.0000
PPE,13021,19.6793,646898.8000,4977337.0000,999.0000,999.0000
PPE,13022,18.9150,647776.4000,4977379.0000,999.0000,999.0000
PPE,13023,19.1919,647317.6000,4977084.0000,999.0000,999.0000
PPE,13024,18.6927,647755.0000,4976842.0000,999.0000,999.0000
PPE,13025,18.4526,646857.2000,4973861.0000,999.0000,999.0000
PPE,13026,19.0368,645995.2000,4972866.0000,999.0000,999.0000
PPE,13027,18.1131,647287.6000,4974109.0000,999.0000,999.0000
PPE,13028,18.2695,647286.9000,4974606.0000,999.0000,999.0000
PPE,13029,16.8293,651075.2000,4978726.0000,999.0000,999.0000
PPE,13030,12.6856,656309.9000,4978294.0000,999.0000,999.0000
PPE,13031,13.1763,656060.5000,4978726.0000,999.0000,999.0000
PPE,13032,13.0154,655811.4000,4978294.0000,999.0000,999.0000
PPE,13033,14.9066,653567.8000,4978726.0000,999.0000,999.0000
PPE,13034,17.3024,647289.1000,4967637.0000,999.0000,999.0000
PPE,13035,16.8586,647720.4000,4967886.0000,999.0000,999.0000
PPE,13036,17.2801,647289.1000,4968135.0000,999.0000,999.0000
PPE,13037,18.6096,645995.1000,4967389.0000,999.0000,999.0000
PPE,13038,18.1983,646426.5000,4967140.0000,999.0000,999.0000
PPE,13039,17.7490,646857.8000,4967388.0000,999.0000,999.0000
PPE,13040,18.1636,646426.4000,4967638.0000,999.0000,999.0000
PPE,13041,18.6501,645995.2000,4966891.0000,999.0000,999.0000
PPE,13042,13.9961,659789.9000,4955501.0000,999.0000,999.0000
PPE,13043,13.5063,660038.9000,4955932.0000,999.0000,999.0000
PPE,13044,16.3808,654804.0000,4955501.0000,999.0000,999.0000
PPE,13045,16.0888,655302.6000,4955501.0000,999.0000,999.0000
PPE,13046,18.2082,646857.9000,4964401.0000,999.0000,999.0000
PPE,13047,15.7757,656549.3000,4955069.0000,999.0000,999.0000
PPE,13048,19.2948,645995.2000,4963406.0000,999.0000,999.0000
PPE,13049,18.1301,652560.5000,4955069.0000,999.0000,999.0000
PPE,13050,18.4639,652061.9000,4955069.0000,999.0000,999.0000
PPE,13051,18.4662,646857.9000,4963406.0000,999.0000,999.0000
PPE,13052,18.3310,646857.9000,4963903.0000,999.0000,999.0000
PPE,13053,18.8123,646426.6000,4963655.0000,999.0000,999.0000
PPE,13054,18.6140,646857.9000,4962908.0000,999.0000,999.0000
PPE,13055,19.0285,650815.0000,4955501.0000,999.0000,999.0000
PPE,13056,18.6715,651313.7000,4955501.0000,999.0000,999.0000
PPE,13057,20.3123,645995.3000,4960419.0000,999.0000,999.0000
PPE,13058,19.3919,650316.2000,4955501.0000,999.0000,999.0000
PPE,13059,19.7613,649817.4000,4955501.0000,999.0000,999.0000
PPE,13060,20.1354,649318.7000,4955502.0000,999.0000,999.0000
PPE,13061,19.6659,649567.8000,4955933.0000,999.0000,999.0000
PPE,13062,20.0473,649070.1000,4955934.0000,999.0000,999.0000
PPE,13063,21.2702,647831.8000,4955523.0000,999.0000,999.0000
PPE,13064,21.6479,647297.2000,4955598.0000,999.0000,999.0000
PPE,13065,22.2274,645997.5000,4956434.0000,999.0000,999.0000
PPE,13066,22.0944,646826.8000,4955481.0000,999.0000,999.0000
PPE,13067,21.8109,646858.5000,4955918.0000,999.0000,999.0000
PPE,13068,22.2950,646437.0000,4955675.0000,999.0000,999.0000
PPE,13069,23.1047,645980.6000,4954926.0000,999.0000,999.0000
PPE,13070,21.7314,646428.8000,4956681.0000,999.0000,999.0000
PPE,13071,22.0106,646431.2000,4956178.0000,999.0000,999.0000
PPE,13072,20.7003,646858.9000,4957929.0000,999.0000,999.0000
PPE,13073,20.4473,646858.1000,4958427.0000,999.0000,999.0000
PPE,13074,20.2027,646858.1000,4958925.0000,999.0000,999.0000
PPE,13075,20.7006,646426.8000,4958676.0000,999.0000,999.0000
PPE,13076,19.7426,646858.0000,4959920.0000,999.0000,999.0000
PPE,13077,19.9680,646858.1000,4959422.0000,999.0000,999.0000
PPE,13078,19.8170,646426.7000,4960668.0000,999.0000,999.0000
PPE,13079,18.8050,651563.3000,4955069.0000,999.0000,999.0000
PPE,13080,17.1766,654056.3000,4955069.0000,999.0000,999.0000
PPE,13081,18.9454,646857.9000,4961912.0000,999.0000,999.0000
PPE,13082,18.0015,646857.8000,4965397.0000,999.0000,999.0000
PPE,13083,18.0983,646857.8000,4964899.0000,999.0000,999.0000
PPE,13084,16.3048,655552.1000,4955069.0000,999.0000,999.0000
PPE,13085,16.0347,656050.7000,4955069.0000,999.0000,999.0000
PPE,13086,14.7953,657795.5000,4955501.0000,999.0000,999.0000
PPE,13087,14.5321,657546.0000,4955932.0000,999.0000,999.0000
PPE,13088,15.0712,658045.0000,4955069.0000,999.0000,999.0000
PPE,13089,14.6677,659042.2000,4955069.0000,999.0000,999.0000
PPE,13090,15.9807,648583.0000,4968383.0000,999.0000,999.0000
PPE,13091,15.9798,648583.0000,4968881.0000,999.0000,999.0000
PPE,13092,16.4096,648151.7000,4968632.0000,999.0000,999.0000
PPE,13093,13.5593,661285.6000,4955501.0000,999.0000,999.0000
PPE,13094,13.4476,661784.2000,4955501.0000,999.0000,999.0000
PPE,13095,13.3535,662282.7000,4955501.0000,999.0000,999.0000
PPE,13096,13.2776,662781.3000,4955501.0000,999.0000,999.0000
PPE,13097,13.2199,663279.9000,4955501.0000,999.0000,999.0000
PPE,13098,13.1810,663778.4000,4955501.0000,999.0000,999.0000
PPE,13099,13.1608,664277.0000,4955501.0000,999.0000,999.0000
PPE,13100,13.1594,664775.6000,4955501.0000,999.0000,999.0000
PPE,13101,13.1770,665274.1000,4955501.0000,999.0000,999.0000
PPE,13102,13.2133,665772.7000,4955501.0000,999.0000,999.0000
PPE,13103,13.2683,666271.2000,4955501.0000,999.0000,999.0000
PPE,13104,13.3418,666769.8000,4955501.0000,999.0000,999.0000
PPE,13105,13.4333,667268.4000,4955501.0000,999.0000,999.0000
PPE,13106,13.5426,667766.9000,4955501.0000,999.0000,999.0000
PPE,13107,13.6692,668265.5000,4955501.0000,999.0000,999.0000
PPE,13108,13.8126,668764.0000,4955501.0000,999.0000,999.0000
PPE,13109,13.9724,669262.6000,4955501.0000,999.0000,999.0000
PPE,13110,14.1479,669761.1000,4955501.0000,999.0000,999.0000
PPE,13111,14.3387,670259.7000,4955501.0000,999.0000,999.0000
PPE,13112,14.5440,670758.2000,4955501.0000,999.0000,999.0000
PPE,13113,14.7633,671256.8000,4955501.0000,999.0000,999.0000
PPE,13114,14.9960,671755.3000,4955501.0000,999.0000,999.0000
PPE,13115,15.2414,672253.9000,4955501.0000,999.0000,999.0000
PPE,13116,15.4990,672752.4000,4955501.0000,999.0000,999.0000
PPE,13117,15.7682,673251.0000,4955501.0000,999.0000,999.0000
PPE,13118,16.0483,673749.5000,4955501.0000,999.0000,999.0000
PPE,13119,16.3389,674248.1000,4955501.0000,999.0000,999.0000
PPE,13120,16.6393,674746.6000,4955501.0000,999.0000,999.0000
PPE,13121,16.9491,675245.2000,4955501.0000,999.0000,999.0000
PPE,13122,17.2676,675743.7000,4955501.0000,999.0000,999.0000
PPE,13123,17.5946,676242.2000,4955501.0000,999.0000,999.0000
PPE,13124,17.9295,676740.8000,4955501.0000,999.0000,999.0000
PPE,13125,18.2725,677239.3000,4955500.0000,999.0000,999.0000
PPE,13126,18.6219,677737.9000,4955500.0000,999.0000,999.0000
PPE,13127,18.9779,678236.4000,4955500.0000,999.0000,999.0000
PPE,13128,19.3402,678734.9000,4955500.0000,999.0000,999.0000
PPE,13129,19.7085,679233.5000,4955500.0000,999.0000,999.0000
PPE,13130,20.0824,679732.0000,4955500.0000,999.0000,999.0000
PPE,13131,20.4616,680230.5000,4955500.0000,999.0000,999.0000
PPE,13132,20.8459,680729.1000,4955500.0000,999.0000,999.0000
PPE,13133,21.2348,681227.6000,4955500.0000,999.0000,999.0000
PPE,13134,21.0398,683481.4000,4977862.0000,999.0000,999.0000
PPE,13135,21.4892,683980.0000,4977862.0000,999.0000,999.0000
PPE,13136,18.4235,680988.9000,4976999.0000,999.0000,999.0000
PPE,13137,17.9804,680490.3000,4976999.0000,999.0000,999.0000
PPE,13138,18.0079,680739.8000,4976567.0000,999.0000,999.0000
PPE,13139,23.2087,683969.4000,4955932.0000,999.0000,999.0000
PPE,13140,24.4663,685714.1000,4956364.0000,999.0000,999.0000
PPE,13141,24.0353,685464.6000,4956795.0000,999.0000,999.0000
PPE,13142,24.0366,685215.5000,4956364.0000,999.0000,999.0000
PPE,13143,24.9331,685465.3000,4955069.0000,999.0000,999.0000
PPE,13144,25.3300,686462.0000,4955932.0000,999.0000,999.0000
PPE,13145,25.3366,686212.9000,4955500.0000,999.0000,999.0000
PPE,13146,25.7622,686960.5000,4955932.0000,999.0000,999.0000
PPE,13147,23.6030,684966.1000,4956795.0000,999.0000,999.0000
PPE,13148,29.1650,693105.2000,4962672.0000,999.0000,999.0000
PPE,13149,29.2916,692673.9000,4960432.0000,999.0000,999.0000
PPE,13150,29.1555,692673.8000,4960930.0000,999.0000,999.0000
PPE,13151,28.8080,692242.6000,4960681.0000,999.0000,999.0000
PPE,13152,27.9359,689204.0000,4955500.0000,999.0000,999.0000
PPE,13153,28.3767,689702.6000,4955500.0000,999.0000,999.0000
PPE,13154,27.9566,689453.1000,4955932.0000,999.0000,999.0000
PPE,13155,29.6380,693105.1000,4960680.0000,999.0000,999.0000
PPE,13156,28.7992,689952.0000,4955068.0000,999.0000,999.0000
PPE,13157,29.2397,690450.5000,4955068.0000,999.0000,999.0000
PPE,13158,30.7523,693098.2000,4957198.0000,999.0000,999.0000
PPE,13159,30.5755,693103.9000,4957696.0000,999.0000,999.0000
PPE,13160,30.1730,691711.4000,4955495.0000,999.0000,999.0000
PPE,13161,30.6364,692222.1000,4955488.0000,999.0000,999.0000
PPE,13162,31.0369,692464.4000,4955068.0000,999.0000,999.0000
PPE,13163,31.0517,692665.4000,4955454.0000,999.0000,999.0000
PPE,13164,29.3475,691206.5000,4956358.0000,999.0000,999.0000
PPE,13165,29.9413,692224.4000,4957203.0000,999.0000,999.0000
PPE,13166,30.2587,692667.0000,4957449.0000,999.0000,999.0000
PPE,13167,29.7633,692233.7000,4957700.0000,999.0000,999.0000
PPE,13168,28.8193,690201.1000,4955500.0000,999.0000,999.0000
PPE,13169,27.9866,689702.2000,4956363.0000,999.0000,999.0000
PPE,13170,28.4370,690201.7000,4956361.0000,999.0000,999.0000
PPE,13171,28.0280,689953.2000,4956792.0000,999.0000,999.0000
PPE,13172,29.5078,693105.1000,4961178.0000,999.0000,999.0000
PPE,13173,29.3856,693105.2000,4961676.0000,999.0000,999.0000
PPE,13174,29.2713,693105.2000,4962174.0000,999.0000,999.0000
PPE,13175,29.0668,693105.2000,4963170.0000,999.0000,999.0000
PPE,13176,24.9120,685714.4000,4955500.0000,999.0000,999.0000
PPE,13177,28.1672,692673.8000,4966904.0000,999.0000,999.0000
PPE,13178,27.7536,692242.5000,4966655.0000,999.0000,999.0000
PPE,13179,20.1477,682484.2000,4977862.0000,999.0000,999.0000
PPE,13180,20.5925,682982.8000,4977862.0000,999.0000,999.0000
PPE,13181,21.9408,684478.6000,4977862.0000,999.0000,999.0000
PPE,13182,28.1406,692673.8000,4967402.0000,999.0000,999.0000
PPE,13183,28.1227,692673.8000,4967900.0000,999.0000,999.0000
PPE,13184,28.1137,692673.8000,4968398.0000,999.0000,999.0000
PPE,13185,28.1135,692673.8000,4968896.0000,999.0000,999.0000
PPE,13186,28.1221,692673.8000,4969393.0000,999.0000,999.0000
PPE,13187,28.1395,692673.8000,4969891.0000,999.0000,999.0000
PPE,13188,28.1656,692673.7000,4970389.0000,999.0000,999.0000
PPE,13189,25.0231,687469.9000,4978726.0000,999.0000,999.0000
PPE,13190,28.8185,693105.0000,4972629.0000,999.0000,999.0000
PPE,13191,23.6612,685973.9000,4978726.0000,999.0000,999.0000
PPE,13192,28.2443,692673.7000,4971385.0000,999.0000,999.0000
PPE,13193,28.4273,692673.6000,4972879.0000,999.0000,999.0000
PPE,13194,28.5053,692673.6000,4973376.0000,999.0000,999.0000
PPE,13195,28.5920,692673.6000,4973874.0000,999.0000,999.0000
PPE,13196,28.6870,692673.6000,4974372.0000,999.0000,999.0000
PPE,13197,28.7902,692673.5000,4974870.0000,999.0000,999.0000
PPE,13198,29.0214,692673.5000,4975866.0000,999.0000,999.0000
PPE,13199,28.9017,692673.5000,4975368.0000,999.0000,999.0000
PPE,13200,27.7839,690457.9000,4978724.0000,999.0000,999.0000
PPE,13201,29.9156,693106.3000,4977610.0000,999.0000,999.0000
PPE,13202,28.2476,690957.1000,4978718.0000,999.0000,999.0000
PPE,13203,29.4327,692676.8000,4977365.0000,999.0000,999.0000
PPE,13204,29.5877,692680.2000,4977865.0000,999.0000,999.0000
PPE,13205,29.7499,692705.9000,4978299.0000,999.0000,999.0000
PPE,13206,27.8618,690706.6000,4978287.0000,999.0000,999.0000
PPE,13207,29.1490,692673.7000,4976363.0000,999.0000,999.0000
PPE,13208,27.4799,690456.7000,4977855.0000,999.0000,999.0000
PPE,13209,27.5675,690704.2000,4977406.0000,999.0000,999.0000
PPE,13210,27.9490,690956.4000,4977848.0000,999.0000,999.0000
PPE,13211,26.0063,688716.0000,4978296.0000,999.0000,999.0000
PPE,13212,25.5441,688218.1000,4978295.0000,999.0000,999.0000
PPE,13213,24.5674,686971.3000,4978726.0000,999.0000,999.0000
PPE,13214,24.1134,686472.6000,4978726.0000,999.0000,999.0000
PPE,13215,23.2538,685724.9000,4978294.0000,999.0000,999.0000
PPE,13216,28.2006,692673.7000,4970887.0000,999.0000,999.0000
PPE,13217,22.5168,685476.5000,4976999.0000,999.0000,999.0000
PPE,13218,22.5943,685726.4000,4976567.0000,999.0000,999.0000
PPE,13219,19.2597,681237.5000,4978294.0000,999.0000,999.0000
PPE,13220,18.8296,680738.9000,4978294.0000,999.0000,999.0000
PPE,13221,18.4030,680240.3000,4978294.0000,999.0000,999.0000
PPE,13222,17.9802,679741.8000,4978294.0000,999.0000,999.0000
PPE,13223,17.5612,679243.2000,4978294.0000,999.0000,999.0000
PPE,13224,17.1466,678744.6000,4978294.0000,999.0000,999.0000
PPE,13225,16.7365,678246.0000,4978294.0000,999.0000,999.0000
PPE,13226,16.3314,677747.5000,4978294.0000,999.0000,999.0000
PPE,13227,15.9316,677248.9000,4978294.0000,999.0000,999.0000
PPE,13228,15.5374,676750.3000,4978294.0000,999.0000,999.0000
PPE,13229,15.1495,676251.8000,4978294.0000,999.0000,999.0000
PPE,13230,14.7681,675753.2000,4978294.0000,999.0000,999.0000
PPE,13231,14.3940,675254.6000,4978294.0000,999.0000,999.0000
PPE,13232,14.0276,674756.1000,4978294.0000,999.0000,999.0000
PPE,13233,13.6695,674257.5000,4978294.0000,999.0000,999.0000
PPE,13234,13.3205,673758.9000,4978294.0000,999.0000,999.0000
PPE,13235,12.9813,673260.4000,4978294.0000,999.0000,999.0000
PPE,13236,12.6526,672761.8000,4978294.0000,999.0000,999.0000
PPE,13237,12.3353,672263.3000,4978294.0000,999.0000,999.0000
PPE,13238,12.0303,671764.7000,4978294.0000,999.0000,999.0000
PPE,13239,11.7386,671266.2000,4978294.0000,999.0000,999.0000
PPE,13240,11.4611,670767.6000,4978294.0000,999.0000,999.0000
PPE,13241,11.1990,670269.0000,4978294.0000,999.0000,999.0000
PPE,13242,10.9533,669770.5000,4978294.0000,999.0000,999.0000
PPE,13243,10.7252,669271.9000,4978294.0000,999.0000,999.0000
PPE,13244,10.5157,668773.4000,4978294.0000,999.0000,999.0000
PPE,13245,10.3261,668274.8000,4978294.0000,999.0000,999.0000
PPE,13246,10.1575,667776.3000,4978294.0000,999.0000,999.0000
PPE,13247,10.0109,667277.7000,4978294.0000,999.0000,999.0000
PPE,13248,9.8873,666779.2000,4978294.0000,999.0000,999.0000
PPE,13249,9.7875,666280.7000,4978294.0000,999.0000,999.0000
PPE,13250,9.7123,665782.1000,4978294.0000,999.0000,999.0000
PPE,13251,9.6623,665283.6000,4978294.0000,999.0000,999.0000
PPE,13252,9.6379,664785.0000,4978294.0000,999.0000,999.0000
PPE,13253,9.6392,664286.5000,4978294.0000,999.0000,999.0000
PPE,13254,9.6663,663787.9000,4978294.0000,999.0000,999.0000
PPE,13255,9.7189,663289.4000,4978294.0000,999.0000,999.0000
PPE,13256,10.8380,660547.3000,4978726.0000,999.0000,999.0000
PPE,13257,9.7966,662790.8000,4978294.0000,999.0000,999.0000
PPE,13258,11.0324,660048.7000,4978726.0000,999.0000,999.0000
PPE,13259,9.8989,662292.3000,4978294.0000,999.0000,999.0000
PPE,13260,11.2455,659550.2000,4978726.0000,999.0000,999.0000
PPE,13261,10.0249,661793.8000,4978294.0000,999.0000,999.0000
PPE,13262,11.4763,659051.7000,4978726.0000,999.0000,999.0000
PPE,13263,11.7239,658553.1000,4978726.0000,999.0000,999.0000
PPE,13264,11.9870,658054.6000,4978726.0000,999.0000,999.0000
PPE,13265,16.8850,647720.3000,4969877.0000,999.0000,999.0000
PPE,13266,17.2995,647289.0000,4969629.0000,999.0000,999.0000
PPE,13267,16.8564,647720.3000,4969379.0000,999.0000,999.0000
PPE,13268,12.0430,656310.2000,4977431.0000,999.0000,999.0000
PPE,13269,11.5587,656559.6000,4977000.0000,999.0000,999.0000
PPE,13270,11.7071,656808.7000,4977431.0000,999.0000,999.0000
PPE,13271,12.8725,655562.3000,4977863.0000,999.0000,999.0000
PPE,13272,13.8701,653817.6000,4977431.0000,999.0000,999.0000
PPE,13273,13.4055,654067.0000,4977000.0000,999.0000,999.0000
PPE,13274,13.4877,654316.1000,4977431.0000,999.0000,999.0000
PPE,13275,14.5428,654066.4000,4978726.0000,999.0000,999.0000
PPE,13276,14.7234,653069.6000,4977863.0000,999.0000,999.0000
PPE,13277,14.8066,653318.7000,4978294.0000,999.0000,999.0000
PPE,13278,15.1157,652571.1000,4977863.0000,999.0000,999.0000
PPE,13279,13.0190,654565.5000,4977000.0000,999.0000,999.0000
PPE,13280,18.3016,646426.4000,4971123.0000,999.0000,999.0000
PPE,13281,18.3180,646857.7000,4973363.0000,999.0000,999.0000
PPE,13282,18.1962,646857.9000,4972865.0000,999.0000,999.0000
PPE,13283,17.8376,647289.0000,4973114.0000,999.0000,999.0000
PPE,13284,17.1888,650327.6000,4978295.0000,999.0000,999.0000
PPE,13285,17.6039,649829.1000,4978295.0000,999.0000,999.0000
PPE,13286,17.1601,650078.5000,4977863.0000,999.0000,999.0000
PPE,13287,18.6741,646426.5000,4973114.0000,999.0000,999.0000
PPE,13288,18.0499,649579.7000,4978726.0000,999.0000,999.0000
PPE,13289,18.4657,649081.2000,4978726.0000,999.0000,999.0000
PPE,13290,19.7898,646433.4000,4976597.0000,999.0000,999.0000
PPE,13291,19.6006,646427.7000,4976099.0000,999.0000,999.0000
PPE,13292,19.3189,647820.2000,4978300.0000,999.0000,999.0000
PPE,13293,19.7665,647309.5000,4978307.0000,999.0000,999.0000
PPE,13294,20.1845,647067.2000,4978727.0000,999.0000,999.0000
PPE,13295,20.1708,646866.2000,4978341.0000,999.0000,999.0000
PPE,13296,18.4568,648325.1000,4977436.0000,999.0000,999.0000
PPE,13297,18.9901,647307.2000,4976591.0000,999.0000,999.0000
PPE,13298,19.2941,646864.7000,4976346.0000,999.0000,999.0000
PPE,13299,18.7969,647297.9000,4976095.0000,999.0000,999.0000
PPE,13300,18.0231,649330.6000,4978295.0000,999.0000,999.0000
PPE,13301,17.1464,649829.4000,4977432.0000,999.0000,999.0000
PPE,13302,17.5784,649329.9000,4977434.0000,999.0000,999.0000
PPE,13303,17.1497,649578.5000,4977003.0000,999.0000,999.0000
PPE,13304,18.5615,646426.5000,4972616.0000,999.0000,999.0000
PPE,13305,18.4618,646426.5000,4972118.0000,999.0000,999.0000
PPE,13306,18.3752,646426.4000,4971621.0000,999.0000,999.0000
PPE,13307,18.2412,646426.4000,4970625.0000,999.0000,999.0000
PPE,13308,14.4316,653817.3000,4978294.0000,999.0000,999.0000
PPE,13309,17.7915,646857.8000,4966891.0000,999.0000,999.0000
PPE,13310,12.3671,656808.4000,4978294.0000,999.0000,999.0000
PPE,13311,12.1964,656559.3000,4977863.0000,999.0000,999.0000
PPE,13312,15.8863,655053.1000,4955932.0000,999.0000,999.0000
PPE,13313,15.5930,655551.7000,4955932.0000,999.0000,999.0000
PPE,13314,16.0110,654304.9000,4956364.0000,999.0000,999.0000
PPE,13315,16.3349,653806.3000,4956364.0000,999.0000,999.0000
PPE,13316,16.5026,654055.8000,4955932.0000,999.0000,999.0000
PPE,13317,17.3135,653308.2000,4955501.0000,999.0000,999.0000
PPE,13318,16.9936,653806.8000,4955501.0000,999.0000,999.0000
PPE,13319,17.6416,652809.6000,4955501.0000,999.0000,999.0000
PPE,13320,17.9776,652311.0000,4955501.0000,999.0000,999.0000
PPE,13321,17.9826,647289.2000,4963654.0000,999.0000,999.0000
PPE,13322,17.8504,647289.2000,4964152.0000,999.0000,999.0000
PPE,13323,16.6826,654305.4000,4955501.0000,999.0000,999.0000
PPE,13324,18.5505,651064.0000,4955933.0000,999.0000,999.0000
PPE,13325,18.1915,651562.7000,4955932.0000,999.0000,999.0000
PPE,13326,18.9165,650565.2000,4955933.0000,999.0000,999.0000
PPE,13327,19.2885,650066.4000,4955933.0000,999.0000,999.0000
PPE,13328,18.3211,651812.3000,4955501.0000,999.0000,999.0000
PPE,13329,17.8386,652061.4000,4955932.0000,999.0000,999.0000
PPE,13330,19.1977,649816.2000,4956365.0000,999.0000,999.0000
PPE,13331,19.5838,649317.8000,4956364.0000,999.0000,999.0000
PPE,13332,20.5139,648820.4000,4955504.0000,999.0000,999.0000
PPE,13333,20.8941,648324.0000,4955509.0000,999.0000,999.0000
PPE,13334,20.8136,648084.3000,4955942.0000,999.0000,999.0000
PPE,13335,21.1635,647658.7000,4955923.0000,999.0000,999.0000
PPE,13336,21.3162,647298.2000,4956154.0000,999.0000,999.0000
PPE,13337,21.2303,646864.9000,4956930.0000,999.0000,999.0000
PPE,13338,21.5153,646864.0000,4956423.0000,999.0000,999.0000
PPE,13339,20.9603,646861.8000,4957431.0000,999.0000,999.0000
PPE,13340,19.7052,647289.4000,4959173.0000,999.0000,999.0000
PPE,13341,19.9497,647289.4000,4958675.0000,999.0000,999.0000
PPE,13342,19.2456,647289.4000,4960169.0000,999.0000,999.0000
PPE,13343,19.4704,647289.4000,4959671.0000,999.0000,999.0000
PPE,13344,19.5273,646858.0000,4960418.0000,999.0000,999.0000
PPE,13345,19.3224,646858.0000,4960916.0000,999.0000,999.0000
PPE,13346,18.7487,647720.7000,4960418.0000,999.0000,999.0000
PPE,13347,18.5352,647720.7000,4960916.0000,999.0000,999.0000
PPE,13348,19.0313,647289.3000,4960667.0000,999.0000,999.0000
PPE,13349,18.7738,646857.9000,4962410.0000,999.0000,999.0000
PPE,13350,18.4538,647289.3000,4962161.0000,999.0000,999.0000
PPE,13351,18.2848,647289.2000,4962658.0000,999.0000,999.0000
PPE,13352,15.8071,655801.2000,4955501.0000,999.0000,999.0000
PPE,13353,17.5329,647289.2000,4965646.0000,999.0000,999.0000
PPE,13354,17.4543,647289.1000,4966144.0000,999.0000,999.0000
PPE,13355,15.5363,656299.8000,4955501.0000,999.0000,999.0000
PPE,13356,15.2770,656798.4000,4955501.0000,999.0000,999.0000
PPE,13357,16.8888,647720.4000,4967388.0000,999.0000,999.0000
PPE,13358,14.5740,658294.1000,4955501.0000,999.0000,999.0000
PPE,13359,14.3667,658792.7000,4955501.0000,999.0000,999.0000
PPE,13360,14.1738,659291.3000,4955501.0000,999.0000,999.0000
PPE,13361,13.3477,660537.5000,4955932.0000,999.0000,999.0000
PPE,13362,13.2059,661036.1000,4955932.0000,999.0000,999.0000
PPE,13363,13.0816,661534.7000,4955932.0000,999.0000,999.0000
PPE,13364,12.9754,662033.2000,4955932.0000,999.0000,999.0000
PPE,13365,12.8875,662531.8000,4955932.0000,999.0000,999.0000
PPE,13366,12.8184,663030.4000,4955932.0000,999.0000,999.0000
PPE,13367,12.7685,663528.9000,4955932.0000,999.0000,999.0000
PPE,13368,12.7379,664027.5000,4955932.0000,999.0000,999.0000
PPE,13369,12.7267,664526.1000,4955932.0000,999.0000,999.0000
PPE,13370,12.7351,665024.7000,4955932.0000,999.0000,999.0000
PPE,13371,12.7630,665523.2000,4955932.0000,999.0000,999.0000
PPE,13372,12.8102,666021.8000,4955932.0000,999.0000,999.0000
PPE,13373,12.8766,666520.3000,4955932.0000,999.0000,999.0000
PPE,13374,12.9618,667018.9000,4955932.0000,999.0000,999.0000
PPE,13375,13.0655,667517.5000,4955932.0000,999.0000,999.0000
PPE,13376,13.1873,668016.0000,4955932.0000,999.0000,999.0000
PPE,13377,13.3266,668514.6000,4955932.0000,999.0000,999.0000
PPE,13378,13.4829,669013.1000,4955932.0000,999.0000,999.0000
PPE,13379,13.6556,669511.7000,4955932.0000,999.0000,999.0000
PPE,13380,13.8441,670010.2000,4955932.0000,999.0000,999.0000
