E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       682727.800000,      4992107.000000,            0.160000,            0.151000,            0.156000,
       677494.300000,      4988222.000000,            0.149000,            0.214000,            0.179000,
       677743.700000,      4987791.000000,            0.159000,            0.235000,            0.193000,
       677992.800000,      4988222.000000,            0.143000,            0.213000,            0.175000,
       705612.900000,      4963910.000000,            0.062000,            0.037000,            0.048000,
       705612.900000,      4963412.000000,            0.062000,            0.044000,            0.053000,
       706044.200000,      4963661.000000,            0.068000,            0.052000,            0.059000,
       704750.400000,      4964409.000000,            0.056000,            0.046000,            0.051000,
       704750.400000,      4963911.000000,            0.056000,            0.058000,            0.057000,
       705181.700000,      4964160.000000,            0.052000,            0.044000,            0.048000,
       685719.100000,      4992107.000000,            0.127000,            0.105000,            0.115000,
       686217.600000,      4992107.000000,            0.127000,            0.097000,            0.111000,
       685968.200000,      4992539.000000,            0.007000,            0.027000,            0.013000,
       688711.100000,      4989517.000000,            0.135000,            0.122000,            0.128000,
       688461.600000,      4989949.000000,            0.124000,            0.097000,            0.110000,
       688212.500000,      4989517.000000,            0.130000,            0.124000,            0.127000,
       683475.600000,      4992539.000000,            0.009000,            0.035000,            0.018000,
       690455.500000,      4990812.000000,            0.109000,            0.093000,            0.101000,
       690206.100000,      4991244.000000,            0.124000,            0.118000,            0.121000,
       689957.000000,      4990812.000000,            0.105000,            0.093000,            0.099000,
       706044.200000,      4980590.000000,            0.063000,            0.048000,            0.055000,
       706475.500000,      4980839.000000,            0.047000,            0.056000,            0.052000,
       706044.200000,      4981088.000000,            0.067000,            0.046000,            0.056000,
       689458.000000,      4992539.000000,            0.006000,            0.019000,            0.011000,
       689707.300000,      4992107.000000,            0.121000,            0.053000,            0.080000,
       689956.500000,      4992539.000000,            0.006000,            0.019000,            0.011000,
       696687.500000,      4990381.000000,            0.058000,            0.038000,            0.047000,
       697186.000000,      4990381.000000,            0.059000,            0.038000,            0.047000,
       696936.600000,      4990812.000000,            0.049000,            0.063000,            0.056000,
       695689.800000,      4992107.000000,            0.079000,            0.050000,            0.063000,
       695440.400000,      4992539.000000,            0.006000,            0.016000,            0.010000,
       695191.300000,      4992107.000000,            0.092000,            0.054000,            0.070000,
       693447.100000,      4989949.000000,            0.118000,            0.076000,            0.095000,
       692948.500000,      4989949.000000,            0.128000,            0.078000,            0.100000,
       693198.000000,      4989517.000000,            0.135000,            0.077000,            0.102000,
       695690.700000,      4989517.000000,            0.090000,            0.065000,            0.077000,
       696189.300000,      4989517.000000,            0.074000,            0.064000,            0.069000,
       695939.800000,      4989949.000000,            0.068000,            0.066000,            0.067000,
       688959.400000,      4992539.000000,            0.006000,            0.020000,            0.011000,
       689208.800000,      4992107.000000,            0.116000,            0.057000,            0.081000,
       688460.900000,      4992539.000000,            0.005000,            0.020000,            0.011000,
       688710.300000,      4992107.000000,            0.123000,            0.063000,            0.088000,
       706044.200000,      4973121.000000,            0.068000,            0.081000,            0.075000,
       706044.200000,      4972623.000000,            0.068000,            0.082000,            0.075000,
       706475.500000,      4972872.000000,            0.059000,            0.076000,            0.067000,
       706044.200000,      4972126.000000,            0.069000,            0.079000,            0.074000,
       706475.500000,      4972374.000000,            0.059000,            0.072000,            0.065000,
       691452.300000,      4991676.000000,            0.157000,            0.089000,            0.119000,
       691203.000000,      4992107.000000,            0.131000,            0.054000,            0.084000,
       690953.800000,      4991676.000000,            0.156000,            0.093000,            0.121000,
       685469.700000,      4992539.000000,            0.007000,            0.028000,            0.014000,
       683974.100000,      4992539.000000,            0.009000,            0.033000,            0.017000,
       683724.900000,      4992107.000000,            0.140000,            0.135000,            0.138000,
       686716.100000,      4992107.000000,            0.129000,            0.092000,            0.109000,
       687214.700000,      4992107.000000,            0.131000,            0.086000,            0.106000,
       686965.300000,      4992539.000000,            0.006000,            0.024000,            0.012000,
       705612.900000,      4962915.000000,            0.060000,            0.048000,            0.054000,
       706044.200000,      4963163.000000,            0.068000,            0.060000,            0.064000,
       682478.500000,      4941256.000000,            0.005000,            0.007000,            0.006000,
       682229.100000,      4941687.000000,            0.086000,            0.061000,            0.072000,
       681979.900000,      4941256.000000,            0.005000,            0.007000,            0.006000,
       704319.100000,      4964658.000000,            0.063000,            0.054000,            0.058000,
       704319.100000,      4964160.000000,            0.063000,            0.063000,            0.063000,
       681480.000000,      4946436.000000,            0.073000,            0.088000,            0.080000,
       681230.600000,      4946867.000000,            0.074000,            0.089000,            0.081000,
       680981.500000,      4946436.000000,            0.077000,            0.089000,            0.083000,
       684223.200000,      4941687.000000,            0.069000,            0.039000,            0.052000,
       683973.900000,      4942119.000000,            0.072000,            0.059000,            0.065000,
       683724.700000,      4941687.000000,            0.075000,            0.041000,            0.055000,
       684721.800000,      4941687.000000,            0.064000,            0.039000,            0.050000,
       684472.400000,      4942119.000000,            0.066000,            0.059000,            0.063000,
       685220.300000,      4941687.000000,            0.059000,            0.039000,            0.048000,
       684971.000000,      4942119.000000,            0.061000,            0.059000,            0.060000,
       685718.900000,      4941687.000000,            0.054000,            0.037000,            0.045000,
       685469.500000,      4942119.000000,            0.055000,            0.059000,            0.057000,
       686466.800000,      4941256.000000,            0.003000,            0.006000,            0.005000,
       686217.400000,      4941687.000000,            0.049000,            0.035000,            0.041000,
       685968.200000,      4941256.000000,            0.004000,            0.006000,            0.005000,
       686965.300000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       686715.900000,      4941687.000000,            0.044000,            0.035000,            0.039000,
       687463.800000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       687214.500000,      4941687.000000,            0.040000,            0.035000,            0.038000,
       687962.400000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       687713.000000,      4941687.000000,            0.036000,            0.036000,            0.036000,
       688460.900000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       688211.500000,      4941687.000000,            0.033000,            0.037000,            0.035000,
       706044.200000,      4958682.000000,            0.049000,            0.026000,            0.036000,
       706044.200000,      4958184.000000,            0.040000,            0.026000,            0.032000,
       706475.500000,      4958433.000000,            0.039000,            0.021000,            0.029000,
       689458.000000,      4941256.000000,            0.003000,            0.005000,            0.004000,
       689208.600000,      4941687.000000,            0.037000,            0.035000,            0.036000,
       688959.400000,      4941256.000000,            0.004000,            0.005000,            0.004000,
       689956.500000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       689707.100000,      4941687.000000,            0.039000,            0.035000,            0.037000,
       706475.500000,      4960425.000000,            0.041000,            0.052000,            0.046000,
       706475.500000,      4960923.000000,            0.036000,            0.062000,            0.047000,
       706044.200000,      4960674.000000,            0.061000,            0.054000,            0.057000,
       690205.700000,      4941687.000000,            0.039000,            0.036000,            0.038000,
       690704.200000,      4941687.000000,            0.038000,            0.038000,            0.038000,
       690454.800000,      4942119.000000,            0.035000,            0.059000,            0.045000,
       706906.700000,      4960176.000000,            0.007000,            0.003000,            0.004000,
