E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       693198.000000,      4989517.000000,            0.844000,            0.842000,            0.843000,
       695690.700000,      4989517.000000,            1.105000,            0.937000,            1.017000,
       696189.300000,      4989517.000000,            0.970000,            0.647000,            0.792000,
       695939.800000,      4989949.000000,            0.891000,            1.060000,            0.972000,
       688959.400000,      4992539.000000,            1.002000,            0.948000,            0.975000,
       689208.800000,      4992107.000000,            1.043000,            1.140000,            1.091000,
       688460.900000,      4992539.000000,            1.100000,            0.950000,            1.022000,
       688710.300000,      4992107.000000,            1.099000,            1.271000,            1.182000,
       706044.200000,      4973121.000000,            0.698000,            0.711000,            0.704000,
       706044.200000,      4972623.000000,            0.647000,            0.754000,            0.698000,
       706475.500000,      4972872.000000,            0.864000,            1.015000,            0.936000,
       706044.200000,      4972126.000000,            0.714000,            0.690000,            0.702000,
       706475.500000,      4972374.000000,            0.769000,            0.612000,            0.686000,
       691452.300000,      4991676.000000,            0.856000,            1.095000,            0.968000,
       691203.000000,      4992107.000000,            1.127000,            1.077000,            1.102000,
       690953.800000,      4991676.000000,            0.971000,            1.005000,            0.988000,
       685469.700000,      4992539.000000,            1.334000,            0.781000,            1.021000,
       683974.100000,      4992539.000000,            1.463000,            0.948000,            1.178000,
       683724.900000,      4992107.000000,            1.229000,            1.363000,            1.294000,
       686716.100000,      4992107.000000,            1.194000,            0.975000,            1.079000,
       687214.700000,      4992107.000000,            1.157000,            0.847000,            0.990000,
       686965.300000,      4992539.000000,            1.061000,            1.002000,            1.031000,
       705612.900000,      4962915.000000,            0.703000,            0.922000,            0.805000,
       706044.200000,      4963163.000000,            0.802000,            0.957000,            0.876000,
       682478.500000,      4941256.000000,            0.946000,            0.836000,            0.890000,
       682229.100000,      4941687.000000,            0.949000,            1.129000,            1.035000,
       681979.900000,      4941256.000000,            1.032000,            1.263000,            1.141000,
       704319.100000,      4964658.000000,            0.883000,            0.694000,            0.783000,
       704319.100000,      4964160.000000,            0.863000,            0.731000,            0.794000,
       681480.000000,      4946436.000000,            1.099000,            1.326000,            1.207000,
       681230.600000,      4946867.000000,            1.282000,            1.419000,            1.349000,
       680981.500000,      4946436.000000,            1.087000,            1.098000,            1.092000,
       684223.200000,      4941687.000000,            1.141000,            1.195000,            1.167000,
       683973.900000,      4942119.000000,            0.794000,            1.001000,            0.892000,
       683724.700000,      4941687.000000,            1.011000,            0.845000,            0.924000,
       684721.800000,      4941687.000000,            0.943000,            0.830000,            0.885000,
       684472.400000,      4942119.000000,            1.058000,            1.020000,            1.039000,
       685220.300000,      4941687.000000,            1.070000,            1.204000,            1.135000,
       684971.000000,      4942119.000000,            0.688000,            1.091000,            0.867000,
       685718.900000,      4941687.000000,            0.950000,            0.716000,            0.825000,
       685469.500000,      4942119.000000,            0.781000,            0.991000,            0.880000,
       686466.800000,      4941256.000000,            1.159000,            1.052000,            1.104000,
       686217.400000,      4941687.000000,            0.788000,            0.912000,            0.848000,
       685968.200000,      4941256.000000,            0.844000,            0.854000,            0.849000,
       686965.300000,      4941256.000000,            0.838000,            0.756000,            0.796000,
       686715.900000,      4941687.000000,            0.760000,            1.172000,            0.944000,
       687463.800000,      4941256.000000,            1.254000,            1.040000,            1.142000,
       687214.500000,      4941687.000000,            0.960000,            0.879000,            0.919000,
       687962.400000,      4941256.000000,            0.905000,            0.965000,            0.935000,
       687713.000000,      4941687.000000,            1.032000,            0.848000,            0.935000,
       688460.900000,      4941256.000000,            0.791000,            1.123000,            0.942000,
       688211.500000,      4941687.000000,            1.231000,            0.779000,            0.979000,
